time,open,high,low,close,volume,spread,vol_ok,lwall,ltime,ldate,in_cash,extreme
2012-03-13 00:00:00+00:00,1371.9,1396.1,1371.9,1395.9,0,0.0,False,2012-03-13 00:00:00,0.0,2012-03-13,True,False
2012-03-14 00:00:00+00:00,1396.0,1399.5,1390.0,1394.3,0,0.0,False,2012-03-14 00:00:00,0.0,2012-03-14,True,False
2012-03-15 00:00:00+00:00,1394.2,1402.7,1392.8,1402.6,0,0.0,False,2012-03-15 00:00:00,0.0,2012-03-15,True,False
2012-03-16 00:00:00+00:00,1402.6,1405.9,1401.5,1404.2,0,0.0,False,2012-03-16 00:00:00,0.0,2012-03-16,True,False
2012-03-19 00:00:00+00:00,1404.2,1414.0,1402.5,1409.8,0,0.0,False,2012-03-19 00:00:00,0.0,2012-03-19,True,False
2012-03-20 00:00:00+00:00,1409.6,1409.6,1397.7,1405.5,0,0.0,False,2012-03-20 00:00:00,0.0,2012-03-20,True,False
2012-03-21 00:00:00+00:00,1405.5,1407.7,1400.6,1402.9,0,0.0,False,2012-03-21 00:00:00,0.0,2012-03-21,True,False
2012-03-22 00:00:00+00:00,1402.9,1402.9,1388.7,1392.8,0,0.0,False,2012-03-22 00:00:00,0.0,2012-03-22,True,False
2012-03-23 00:00:00+00:00,1392.8,1399.2,1386.9,1397.1,0,0.0,False,2012-03-23 00:00:00,0.0,2012-03-23,True,False
2012-03-26 00:00:00+00:00,1397.1,1416.6,1397.1,1416.5,0,0.0,False,2012-03-26 01:00:00,1.0,2012-03-26,True,False
2012-03-27 00:00:00+00:00,1416.6,1419.2,1412.0,1412.6,0,0.0,False,2012-03-27 01:00:00,1.0,2012-03-27,True,False
2012-03-28 00:00:00+00:00,1412.5,1413.6,1397.2,1405.5,0,0.0,False,2012-03-28 01:00:00,1.0,2012-03-28,True,False
2012-03-29 00:00:00+00:00,1405.4,1405.4,1391.6,1403.3,0,0.0,False,2012-03-29 01:00:00,1.0,2012-03-29,True,False
2012-03-30 00:00:00+00:00,1403.3,1410.9,1401.4,1408.5,0,0.0,False,2012-03-30 01:00:00,1.0,2012-03-30,True,False
2012-04-02 00:00:00+00:00,1408.5,1422.4,1404.5,1419.1,0,0.0,False,2012-04-02 01:00:00,1.0,2012-04-02,True,False
2012-04-03 00:00:00+00:00,1419.0,1419.0,1404.6,1413.4,0,0.0,False,2012-04-03 01:00:00,1.0,2012-04-03,True,False
2012-04-04 00:00:00+00:00,1413.1,1413.1,1394.1,1399.0,0,0.0,False,2012-04-04 01:00:00,1.0,2012-04-04,True,False
2012-04-05 00:00:00+00:00,1398.8,1401.6,1392.9,1398.1,0,0.0,False,2012-04-05 01:00:00,1.0,2012-04-05,True,False
2012-04-09 00:00:00+00:00,1397.5,1397.5,1378.3,1382.2,0,0.0,False,2012-04-09 01:00:00,1.0,2012-04-09,True,False
2012-04-10 00:00:00+00:00,1382.2,1383.0,1357.4,1358.6,0,0.0,False,2012-04-10 01:00:00,1.0,2012-04-10,True,False
2012-04-11 00:00:00+00:00,1359.0,1374.7,1359.0,1368.7,0,0.0,False,2012-04-11 01:00:00,1.0,2012-04-11,True,False
2012-04-12 00:00:00+00:00,1368.8,1388.2,1368.8,1387.6,0,0.0,False,2012-04-12 01:00:00,1.0,2012-04-12,True,False
2012-04-13 00:00:00+00:00,1387.6,1387.6,1369.8,1370.2,0,0.0,False,2012-04-13 01:00:00,1.0,2012-04-13,True,False
2012-04-16 00:00:00+00:00,1370.3,1379.7,1365.4,1369.6,0,0.0,False,2012-04-16 01:00:00,1.0,2012-04-16,True,False
2012-04-17 00:00:00+00:00,1369.6,1392.8,1369.6,1390.8,0,0.0,False,2012-04-17 01:00:00,1.0,2012-04-17,True,False
2012-04-18 00:00:00+00:00,1390.8,1390.8,1383.3,1385.2,0,0.0,False,2012-04-18 01:00:00,1.0,2012-04-18,True,False
2012-04-19 00:00:00+00:00,1385.1,1390.5,1370.3,1376.9,0,0.0,False,2012-04-19 01:00:00,1.0,2012-04-19,True,False
2012-04-20 00:00:00+00:00,1377.0,1387.4,1377.0,1378.6,0,0.0,False,2012-04-20 01:00:00,1.0,2012-04-20,True,False
2012-04-23 00:00:00+00:00,1378.5,1378.5,1358.8,1366.9,0,0.0,False,2012-04-23 01:00:00,1.0,2012-04-23,True,False
2012-04-24 00:00:00+00:00,1367.0,1375.6,1366.8,1372.0,0,0.0,False,2012-04-24 01:00:00,1.0,2012-04-24,True,False
2012-04-25 00:00:00+00:00,1372.1,1391.4,1372.1,1390.7,0,0.0,False,2012-04-25 01:00:00,1.0,2012-04-25,True,False
2012-04-26 00:00:00+00:00,1390.6,1402.1,1387.2,1399.9,0,0.0,False,2012-04-26 01:00:00,1.0,2012-04-26,True,False
2012-04-27 00:00:00+00:00,1400.2,1406.7,1397.3,1403.4,0,0.0,False,2012-04-27 01:00:00,1.0,2012-04-27,True,False
2012-04-30 00:00:00+00:00,1403.3,1403.3,1394.0,1397.9,0,0.0,False,2012-04-30 01:00:00,1.0,2012-04-30,True,False
2012-05-01 00:00:00+00:00,1397.9,1415.4,1395.8,1405.9,0,0.0,False,2012-05-01 01:00:00,1.0,2012-05-01,True,False
2012-05-02 00:00:00+00:00,1405.5,1405.5,1393.9,1402.3,0,0.0,False,2012-05-02 01:00:00,1.0,2012-05-02,True,False
2012-05-03 00:00:00+00:00,1402.3,1403.1,1388.7,1391.5,0,0.0,False,2012-05-03 01:00:00,1.0,2012-05-03,True,False
2012-05-04 00:00:00+00:00,1391.5,1391.5,1367.9,1369.1,0,0.0,False,2012-05-04 01:00:00,1.0,2012-05-04,True,False
2012-05-07 00:00:00+00:00,1368.8,1373.9,1363.9,1369.6,0,0.0,False,2012-05-07 01:00:00,1.0,2012-05-07,True,False
2012-05-08 00:00:00+00:00,1369.2,1369.2,1347.8,1363.8,0,0.0,False,2012-05-08 01:00:00,1.0,2012-05-08,True,False
2012-05-09 00:00:00+00:00,1363.2,1363.7,1343.1,1354.6,0,0.0,False,2012-05-09 01:00:00,1.0,2012-05-09,True,False
2012-05-10 00:00:00+00:00,1354.6,1365.9,1354.6,1358.0,0,0.0,False,2012-05-10 01:00:00,1.0,2012-05-10,True,False
2012-05-11 00:00:00+00:00,1358.1,1365.7,1348.9,1353.4,0,0.0,False,2012-05-11 01:00:00,1.0,2012-05-11,True,False
2012-05-14 00:00:00+00:00,1351.9,1351.9,1336.6,1338.3,0,0.0,False,2012-05-14 01:00:00,1.0,2012-05-14,True,False
2012-05-15 00:00:00+00:00,1338.4,1345.0,1328.4,1330.7,0,0.0,False,2012-05-15 01:00:00,1.0,2012-05-15,True,False
2012-05-16 00:00:00+00:00,1330.8,1341.8,1324.8,1324.8,0,0.0,False,2012-05-16 01:00:00,1.0,2012-05-16,True,False
2012-05-17 00:00:00+00:00,1324.8,1326.3,1304.8,1304.8,0,0.0,False,2012-05-17 01:00:00,1.0,2012-05-17,True,False
2012-05-18 00:00:00+00:00,1305.1,1312.3,1292.0,1295.3,0,0.0,False,2012-05-18 01:00:00,1.0,2012-05-18,True,False
